tweet,label,score
"#NarendraModi #YogiAdityanath #piyushgoyal #rajnathsingh #IndianRailways#media

Sir a humble request to all of you to please run a train for our Sonbhadra district because Many Travellers like me are facing difficulty in coming to this district from different places.",complaint,0.983547628
"Shouldn't there be a provision, also a stipulated procedure in #departmental law, strict &amp; inviolable to take immediate action after an enquiry, due &amp; legitimate, against an #IndianRailways official who threatens a #bonafide employee with removal from service as an act of bias? https://t.co/RVySpD3Hmg",complaint,0.933096588
"#IndianRailways aims to achieve a modal share of automobile loading to 20% by the end of 2021-22, and a modal share of 30% by 2023-24

Automobile traffic is now totally exempt from payment of terminal charges

@RailMinIndia 

Read:https://t.co/HciybmBV4n

@cmohry @PunjabGovtIndia",complaint,0.916894555
"â–¶ï¸ #IndianRailways aims to achieve a modal share of Automobile loading to 20% by the end of 2021-22, and a modal share of 30% by 2023-24

â–¶ï¸Automobile traffic is now totally exempt from payment of Terminal Charges

Details â©https://t.co/GCzaI99ihW https://t.co/M9RhKzuHH6",complaint,0.901813924
"19712 BPL JAIPUR EXP schedule (time table), depart from station BHOPAL  JN to JAIPUR #IndianRailways https://t.co/3bUGW8Ambm",complaint,0.561394811
"#IndianRailways aims to achieve a modal share of automobile loading to 20% by the end of 2021-22, and a modal share of 30% by 2023-24

Automobile traffic is now totally exempt from payment of terminal charges

@RailMinIndia 

(1/2)

Read: https://t.co/GfW0HFFGcH",complaint,0.909576654
"Places Savvy: Slow Travel: Walking From Somerset to India https://t.co/8aQI95RBU0 If you're worried about social distancing in public transport, this might be the solution. It might take you a tad longer to arrive at your destination, though. #hikingadventures #IndianRailways",complaint,0.802558303
"Stay protected from #Corona. No carelessness until there is a cure.
Wear your mask properly.
Frequently wash your hands with soap.
Maintain safe distance.
#Unite2FightCorona #IndiaFightsCOVID19 
#IndianRailways  #facemask  #SocialDistancing #Karnataka   #Hubballi #RailParivar https://t.co/ePBqsSZmtU",complaint,0.857607782
"11033 DARBHANGA EXP schedule (time table), depart from station PUNE JN to DARBHANGA JN #IndianRailways https://t.co/PSTVk0FWRS",complaint,0.630540431
"Indian Railways to restart passenger services of Tejas Express train from Oct 17 

#IndianRailways
 https://t.co/nDhkgQAvy1",complaint,0.956556261
"15097 AMARNATH EXP schedule (time table), depart from station BHAGALPUR to JAMMU TAWI #IndianRailways https://t.co/uqt6mCpqNU",complaint,0.686566114
"Railways To Allow Ticket Bookings And Cancellation Till 5 Minutes Before Departure From Today

#Bookings #Cancellation #India #IndianRailways #MinistryofRailways #Railways #ReservationSystem #SecondChart https://t.co/8cTHwDWab6 https://t.co/o0dUhKpDRp",complaint,0.775873244
"Mysuru Div.Loads it's 1st NMG (New Modified goods) rake to Changsari ( ASSAM) . A new traffic of #TVS two wheelers were loaded from Kadakola (KARNATAKA).@SWRRLY
@RailMinIndia @PiyushGoyalOffc #MoveItLikeRailways
#logistics #traffic #MysuruDivision #newtraffic #IndianRailways https://t.co/AXi1BdTTCd",complaint,0.809735775
"22858 ANVT SRC SF EXP schedule (time table), depart from station ANAND VIHAR TRM to SANTRAGACHI JN #IndianRailways https://t.co/nsjXFGWpXb",complaint,0.66149193
"Booking, cancellation of rail tickets allowed till 5 minutes before departure from todayðŸš‚ðŸŽ«
https://t.co/0cEgFzOJP1
#IndianRailways #TrainTicket #Travel #India #News",complaint,0.794290841
"ð‘»ð‘½ð‘º  ð’Žð’ð’—ð’†ð’” ð’Šð’ ð‘¹ð’‚ð’Šð’ð’˜ð’‚ð’šð’”ðŸ›µðŸï¸ðŸš‚ðŸ˜

#MysuruDivision loads it's 1st NMG (New Modified goods) rake to Changsari . A new traffic of #TVS two wheelers were loaded from Kadakola (KDO).
#MoveItLikeRailways
#logistics #traffic #MysuruDivision #newtraffic #IndianRailways https://t.co/1DH31siJGe",complaint,0.901759148
#IndianRailways to allow #booking &amp; cancellation of #tickets till five minutes before the train leaves the station. The rule applies to all #specialtrains being run from October 10. Tickets will be available both online &amp; on PRS ticket counters. #MIG https://t.co/JmU5e8YGuE,complaint,0.732332408
"18236 BSP BPL PAS EXP schedule (time table), depart from station BILASPUR JN to BHOPAL  JN #IndianRailways https://t.co/QkYSVGBGx4",complaint,0.672693014
"Indian Railways has decided that railway seats will be available even five minutes before the train leaves the station from 10 Oct onwards. As from 10 Oct, these charts will be prepared between 30- 5 min before the scheduled departure
#IndianRailways 
#India
#Assam
#SilcharLive https://t.co/AyVr2FVbXq",complaint,0.892404199
"11206 NZB  LTT EXP schedule (time table), depart from station NIZAMABAD to LOKMANYATILAK T #IndianRailways https://t.co/r2yZ7AMDXJ",complaint,0.694458961
"Booking, cancellation of rail tickets allowed till 5 minutes before departure from today. #IndianRailways

https://t.co/cJP2deYA8T",complaint,0.86199528
"Booking, cancellation of rail tickets allowed till 5 minutes before departure from today

https://t.co/DGlsF6mpGV 

#IRCTC  #IndianRailways #Booking #iVyasa @ivyasaa",complaint,0.959626675
"15206 CHITRAKUT EXP schedule (time table), depart from station JABALPUR to LUCKNOW NE #IndianRailways https://t.co/55QnXUfhcU",complaint,0.650387049
"RUNNING OF SPECIAL EXPRESS TRAIN
@SWRRLY has decided to run One way Special #Humsafar Express from #VascoDaGama to #Patna

Train No. 02741 Vasco -Da - Gama - Patna One way Special Humsafar Express will depart from Vasco -Da â€“ Gama at 6:00 pm on 14th October. 

#IndianRailways https://t.co/0FnFINoSbI",complaint,0.964093149
#SwachhBharatMission @swachhbharat #IndianRailways #fungus #specialtrains #fungustrain 09.10.2020 from Kozhikode to chennai travel train number 02602. fungus and uncleaned and infected compartment.  Nobody to clean or solve @narendramodi and @IRCTCofficial. https://t.co/bMegtdlWDT,complaint,0.951387942
"WEST BENGAL 
Darjeeling Mail resumption from Oct 15 brings relief to Siliguri tour operators
https://t.co/bzKrzbikcu
#WestBengal #Darjeeling #darjeelingmail #trains #IndianRailways",complaint,0.765163183
"17408 TIRUPATI EXPRESS schedule (time table), depart from station MANNARGUDI to TIRUPATI #IndianRailways https://t.co/1MCIKc9v69",complaint,0.604373932
"From October 10 onwards, railway seats will be available even five minutes before the train leaves the station.
Indian Railways has decided to restore the pre-covid system of preparing the second reservation chart half an hour before the departure time.
#news 
#indianrailways https://t.co/bKpiTefw0V",complaint,0.797137558
"Be a part of ""Jan Andolan""  for #Covid_19 appropriate behaviour to protect yourself from #Coroanvirus.
Always wear a face mask while stepping out. #Hubballi 
#Unite2FightCorona #IndiaFightsCOVID19  #StaySafeStayHealthy #IndianRailways #facemask #SocialDistancing #RailPariwar https://t.co/gA72TeRMny",complaint,0.862026215
"#IndianRailways ticket reservation rule to change from tomorrow. Check details.

#IRCTC

https://t.co/aMcsSimi9q",complaint,0.883319497
"Tejas Express to resume operations from October 17; high-speed train plying between Lucknow-New Delhi &amp; Ahmedabad-Mumbai

#TejasExpress
#IndianRailways https://t.co/UnXy5lMkW7",complaint,0.919455349
"11038 GKP PUNE EXPRESS schedule (time table), depart from station GORAKHPUR JN to PUNE JN #IndianRailways https://t.co/j7sXTTyiwB",complaint,0.601194799
"Tejas Express will resume operations from 17th October: 
Piyush Goyal (@PiyushGoyal) - Union Minister

#IndianRailways  

https://t.co/jQW5KSpPM5",complaint,0.971825898
"New IRCTC Train Reservation Rules That Will Come Into Effect From October 10 
.
.
#IRCTC #IndianRailways #Railways #Trains #Covid19 #FridayFeeling #IndianTrains #CoronaVirus #UnlockIndia 
https://t.co/5R6imoSwzt",complaint,0.920253634
"New IRCTC Train Reservation Rules That Will Come Into Effect From October 10 
.
.
#IRCTC #IndianRailways #Railways #Trains #Covid19 #FridayFeeling #IndianTrains #CoronaVirus #UnlockIndia 
https://t.co/Fb4JWzSeLn",complaint,0.919867337
"Places Savvy: Slow Travel: Walking From Somerset to India https://t.co/8aQI95RBU0 If you're worried about social distancing in public transport, this might be the solution. It might take you a tad longer to arrive at your destination, though. #hikingadventures #IndianRailways",complaint,0.802558303
"Stay protected from #Corona. No carelessness until there is a cure.
Wear your mask properly.
Frequently wash your hands with soap.
Maintain safe distance.
#Unite2FightCorona #IndiaFightsCOVID19 
#IndianRailways  #facemask  #SocialDistancing #Karnataka   #Hubballi #RailParivar https://t.co/7djB5da39S",complaint,0.845989764
"#Maharashtra gets more special trains! #IndianRailways to run 8 more trains from this date; Check trains' list

https://t.co/dtEG0JVLem",complaint,0.817126095
"12144 SLN LTT SF schedule (time table), depart from station SULTANPUR to LOKMANYATILAK T #IndianRailways https://t.co/Z4RXhRs4ev",complaint,0.670041323
"IRCTC to run Tejas Express trains from October 17

#irtc #tejasexpress #indianrailways #railways  #indianewenet #indianewsnetdotcom #inn https://t.co/gLmGLWMZZy",complaint,0.813981712
"19165 SABARMATI EXP schedule (time table), depart from station AHMEDABAD JN to DARBHANGA JN #IndianRailways https://t.co/bswc2YSqLg",complaint,0.641849518
"INDIAN RAILWAYS MOVING MOUNTAINS BELONGS TO PEOPLE NOT MODIJI

#IndianRailways built from the tax payers money is a constant attraction to the preying private sector. @PMOIndia Govt has set in motion the privatization of the railways. @alwaysfranc 

https://t.co/kOunPgA3fo https://t.co/GjNs2Haobm",complaint,0.913482726
"#IndianRailways ticket reservation rule to change from tomorrow

#Infoblaze #India #Travel #Railways
Via https://t.co/BNvPT2NddS https://t.co/pO1cR2BhK3 https://t.co/Y8TWicHT2C",complaint,0.894045115
"The #Delhi #Jaipur #doubledeckertrain shall once again begin running from October 10. All you need to know about the much-awaited restart!

#IndianRailways #indianrail

https://t.co/Bgps7O1Nwh",complaint,0.935765207
"Marching ahead in #Automobile #Transportation!  
Loading of 3rd NMG rake for current Month of #KIA SUVs cars from Penukonda in #Bengaluru to Farukhnagar near #NewDelhi

@drmsbc 

#India #IndianRailways #IndianEconomy #freight #Transportation #freightservices #Bussiness #economy https://t.co/0yLYaLXhDL",complaint,0.923816085
"#KisanRailÂ started operations from 7 August 2020. Has carried 5,223 tonnes in 19 trips till 2nd Oct.

The Railways &amp; Agriculture ministries are currently working to institutionalize some #IndianRailways routes to make them season specific to a veg/fruit. Brilliant initiative.",not a complaint,0.662386
"12110 PANCHAVTI EXP schedule (time table), depart from station MANMAD JN to C SHIVAJI MAH T #IndianRailways https://t.co/LkqTJUrwbH",complaint,0.633866251
"The new rule will be applicable for all #specialtrains being run by #IndianRailways, along with #TejasExpress, which will start from October 17th.

https://t.co/ct6L68SaSh",complaint,0.731038392
"From October 10, #railway seats will be available even five minutes before the train leaves the station, as the #IndianRailways has decided to restore the pre-#covid19 system of preparing the second reservation chart half an hour before the departure time.
https://t.co/ifmqVftmXt",complaint,0.738106906
"12135 PUNE NAGPUR EXP schedule (time table), depart from station PUNE JN to NAGPUR #IndianRailways https://t.co/tSyGv9bSkH",complaint,0.544327438
"Train tickets to be available 5 minutes before departure from tomorrow. All you need to know #IndianRailways

https://t.co/g9QW5YdjCf",complaint,0.849862099
"19602 NJP UDZ EXPRESS schedule (time table), depart from station NEW JALPAIGURI to UDAIPUR CITY #IndianRailways https://t.co/izrwGvx4H8",complaint,0.577265263
"13330 GANGADAMODAR EX schedule (time table), depart from station PATNA JN to DHANBAD JN #IndianRailways https://t.co/tqjgjtnl11",complaint,0.618525267
"Places Savvy: Slow Travel: Walking From Somerset to India https://t.co/8aQI969cLy If you're worried about social distancing in public transport, this might be the solution. It might take you a tad longer to arrive at your destination, though. #hikingadventures #IndianRailways",complaint,0.805510581
#IndianRailways: #Bhubaneswar #Bengaluru Prashanti Exp temporarily cancelled between Prashanti Nilayam and #Bangalore from Oct 12-16 due to interlocking work. Pairing train originates from SSPN from Oct 13 to 17. #trains #SCR #SWR @KARailway @IndianRailMedia @drmsbc https://t.co/EVVKDedZni,complaint,0.969749868
"Be a part of ""Jan Andolan""  for #Covid_19 Appropriate Behaviour to protect yourself from #Coroanvirus.
Always wear a face mask while stepping out. #Mysuru 
#Unite2FightCorona #IndiaFightsCOVID19  #StaySafeStayHealthy #IndianRailways #facemask #SocialDistancing https://t.co/psqtxiX7g9",complaint,0.88223201
Railways receive 120 applications from 15 firms for running private trains https://t.co/MKJpLceqtu #indianrailways,complaint,0.688018143
"The resumption of the Vande Bharat train from Delhi to Katra will be resumed soon as tweeted by Union Minister Jitendra Singh 
#VandeBharatMission #IndianRailways #UnionMinister #matavaishnodevi https://t.co/GtxHguaaLt",complaint,0.558671951
"Trains to #Kakinada, #Visakhapatnam and #Shalimar (#Kolkata) from #Secunderabad and Double Decker from #Vizag to #Tirupati to commence operations. The AC Special from SC to VSKP will run via Guntur - a new permanent diverted route.
#IndianRailways #trains #IR #SCR #ECoR https://t.co/XswbClrjnZ",complaint,0.805744708
"14164 SANGAM EXP schedule (time table), depart from station MEERUT CITY to ALLAHABAD JN #IndianRailways https://t.co/7do0X2OdMJ",complaint,0.614229798
"Railways to run 8 more special trains in Maharashtra from Oct 12. Check timings, booking details, stations

#IndianRailways #MaharashtraFightsCorona 

https://t.co/U3iRiWjRYk",complaint,0.903751433
"19305 INDB GHY EXP schedule (time table), depart from station INDORE JN BG to GUWAHATI #IndianRailways https://t.co/o11V5qd0hG",complaint,0.624435127
"59230 BVC ST LINK EXP schedule (time table), depart from station BHAVNAGAR TRMUS to SURAT #IndianRailways https://t.co/DRj4pjkPKB",complaint,0.649784267
"New Delhi-Lucknow Tejas Express to operate from October 17: Know train journey guidelines, book your ticket on IRCTC

#IRCTC #IndianRailways #TejasExpress 

https://t.co/StTnjwZxye",complaint,0.939789176
"Two trains will run between Mumbai and Pune from Friday

#Pune #Mumbai #PuneMumbai #Trains #IndianRailways #COVID #COVIDlockdown

https://t.co/3HnSWhj3uJ",complaint,0.965656459
"Ministry of Railways receives 120 Applications for 12 Clusters from 15 applicant firms for Private Train project

Read more...https://t.co/kpwZV4Q9De

#indianrailways #railways #train #rollingstock #privatetrainproject #project https://t.co/QoIetyTBkm",complaint,0.924720228
"12187 MUMBAI GARIBRATH schedule (time table), depart from station JABALPUR to C SHIVAJI MAH T #IndianRailways https://t.co/EJBF6HaaDB",complaint,0.752462566
#IndianRailways Receives 120 Applications From 15 Firms For Private Train Operations https://t.co/VZdO2HQM9E via @swarajyamag #transformingindia,not a complaint,0.535711944
"#IndianRailways receives applications from 15 private firms for passenger #train operations project worth Rs 30,000 crore
https://t.co/mtxsG1TuAN",complaint,0.759382606
"Transforming #IndianRailways
#AatmaNirbharBharat 

Indian Railways Receives 120 Applications From 15 Firms For Private Train Operations https://t.co/eUq2cR91vY via @swarajyamag",complaint,0.730974078
"14056 BRAHMPUTRA MAIL schedule (time table), depart from station DELHI to DIBRUGARH #IndianRailways https://t.co/zH6NBDYJ8E",complaint,0.614338458
"Indian Railways to run daily special trains in Maharashtra from October 9

#indianrailways #maharashtraspecialtrains https://t.co/zeQeabiiEK",complaint,0.686101258
"A most important message from an iconic personality , who is also a #COVID warrior.

@RailMinIndia 

#Unite2FightCorona #India #IndianRailways #Karnataka #Hubballi #Bengaluru #Mysuru #IndiaFightsCOVID19 #StaySafeStayHealthy #StaySafe https://t.co/dQ2KrVIw07",complaint,0.730913281
"IRCTC to restart Tejas Express trains from mid-October
https://t.co/Z2zlUm6SvZ 
#indianrailways #railways #tejasexpress #trains",complaint,0.8090446
"22915 BDTS HSR SF EXP schedule (time table), depart from station BANDRA TERMINUS to HISAR #IndianRailways https://t.co/X7RBT4r5uf",complaint,0.633030772
"""Jan Andolan Campaign"" commenced from today to spread #awareness on precautions &amp; to #motivate #people to fight unitedly against the #COVID.
#Unite2FightCorona #IndiaFightsCOVID19 
#IndianRailways  #facemask  #SocialDistancing #Karnataka   #Hubballi https://t.co/6nKgXIGveL",complaint,0.892259657
"As the #IndianRailways gears up for more trains from #Vijayawada Junction Railway Station, #APSRTC gets ready to increase city bus services!

#vijayawada_city_bus

https://t.co/92w9gx2yIv",complaint,0.964846015
"""Jan Andolan Campaign"" commenced from today to spread #awareness on precautions &amp; to #motivate #people to fight unitedly against the #COVID.
#Unite2FightCorona #IndiaFightsCOVID19 
#IndianRailways  #facemask  #SocialDistancing #Karnataka   #Mysuru https://t.co/3bXQq9ynAu",complaint,0.883229017
"""Jan Andolan Campaign"" commenced from today to spread #awareness on precautions  and to #motivate #people to fight unitedly against the #COVID.

#India #IndianRailways #Karnataka #COVID19India #StaySafeStayHealthy #SocialDistancing #IndiaFightsCorona #Bengaluru #Hubballi #Mysuru https://t.co/EUqZWdP941",complaint,0.902304113
"11081 LTT GKP EXPRESS schedule (time table), depart from station LOKMANYATILAK T to GORAKHPUR JN #IndianRailways https://t.co/b557xDlwVT",complaint,0.60679388
"12645 NIZAMUDDIN EXP schedule (time table), depart from station ERNAKULAM JN to H NIZAMUDDIN #IndianRailways https://t.co/xnO2hm0qEc",complaint,0.637272477
"#IndianRailways receive 120 applications from 15 firms for running private trains
https://t.co/NyjT7LXzKs
#India #Travel #PrivateTrains #News",complaint,0.656787574
Indian Railways receives 120 applications from 15 players to run pvt trains on key routes | Indiablooms - First Portal on Digital News Management https://t.co/S0XpMBinal #IndianRailways,complaint,0.673062444
"50 percent of #IndianRailways freight #business comes from #Coal 

https://t.co/bDtQmAk23g",complaint,0.886836112
"Capturing new traffic! 
Ferrying mixed freight consisting #tractors and accessories to Mandideep in #Bhopal from Doddaballapur in #Bengaluru.

@drmsbc 

#India #IndianRailways #Karnataka #IndiaFightsCOVID19 #freight #Transportation https://t.co/b8d1T4bvsQ",complaint,0.966257453
"In a major relief to the passengers planning to travel in #TejasExpress trains, #IndianRailways Catering &amp; Tourism Corporation Ltd (@IRCTCofficial) after almost 7 months is all set to restart the operation of the 2 trains - #Lucknow-#NewDelhi &amp; #Ahmedabad-#Mumbai from 17 October.",not a complaint,0.590869546
"#Tractors taking a ride on train from Penukonda in Bengaluru division to Kanakpura in #Rajasthan.

#India #IndianRailways #Karnataka #freight #freightservice #Transportation #Automobile https://t.co/ZRJzCRSiWd",complaint,0.71848774
"Today Bengaluru Division loaded it's 3rd NMG Rake for this month consisting of 173 Tractors and 43 accessories from Doddaballapur to Mandideep(Bhopal)#IndianRailways   
@SWRRLY
@RailMinIndia https://t.co/QYb7pcdSk2",complaint,0.802253008
"Dear Southern Railway ... When will you start the train from Coimbatore to Thoothukudi..South Tamil Nadu travelers need it..ðŸ™‚
#southernrailways
#IndianRailways 
#à®¤à¯†à®©à¯à®©à®•à®°à®¯à®¿à®²à¯à®µà¯‡",complaint,0.997156799
"@RailwaySeva Booked ticket today in train no. 02805 from BPL to JHS /PNR 6243019811. SMS from #IndianRailways says now that this train is diverted. Should I be cancelling this ticket as it isn't passing via my route. If yes, How? Or will ticket amount be refunded automatically?",complaint,0.978323936
"19570 VRL BCT EXP schedule (time table), depart from station VERAVAL to MUMBAI CENTRAL #IndianRailways https://t.co/ZVhYMTGa5C",complaint,0.613121867
Six special trains announced from TN to other States #Specialtrains #Indianrailways https://t.co/3DT8pleqXP,not a complaint,0.60636729
"@sureshpprabhu @PMOIndia @narendramodi #IndianRailways
Sir, please start Local Train or Dhanbad to Howrah (Coalfield Exp.), Black diamond Exp, Agnibina Exp.
Lots Students, Vendor and Employees travel from this Train. Please Start this train. PLZZZZZZZZ",complaint,0.947875917
"15722 PAHARIA EXPRESS schedule (time table), depart from station NEW JALPAIGURI to DIGHA #IndianRailways https://t.co/hRLk9gVChY",not a complaint,0.506362259
"https://t.co/wcgFkWlWRt Railway restores second reservation chart system from October 10, 2020, onwards. #IndianRailways #specialtrains #Covid_19 #reservation #IRCTC https://t.co/OOROWzs47u",complaint,0.778080463
"Railway Board today gave approval to zones for 39 new trains. These services will be introduced as special services from an early convenient date: Ministry of Railways, Government of India 

#IndianRailways https://t.co/4wishYzkBn",complaint,0.774984479
Railway Board today gave approval to zones for 39 new trains. These services will be introduced as special services from an early convenient date: Railway Ministry #IndianRailways https://t.co/LHlq7y75bP,complaint,0.624920428
"19403 SULTANPUR EXP schedule (time table), depart from station AHMEDABAD JN to SULTANPUR #IndianRailways https://t.co/GLfIqb2hRw",complaint,0.594137132
IRCTC to restart first set of private Tejas Express from Oct 17 https://t.co/KaUWyHkSDZ #IRCTC #Lucknow_NewDelhi #TejasExpress #PrivateTrain #IndianRailways #Ahmedabad_Mumbai #Covid_19 #pandemic #alternateseat #SOPs #health #protocols #protectionkit @IRCTCofficial @RailMinIndia,complaint,0.945427358
"IRCTC to Restart First Set of Private Tejas Express Trains From October 17
https://t.co/1loqyLBTk8
#IRCTC #TejasExpressTrain #PrivateTrain #IndianRailways @IRCTCofficial @RailMinIndia",complaint,0.830896199
"IRCTC To Restart Tejas Express Trains From 17 October.

#IndianRailways #IRCTC #PrivateTrains #TejasExpress #Trains https://t.co/dsy7AAgLVO https://t.co/dluMCAxzvV",complaint,0.74222821
"IRCTC To Restart Tejas Express Trains From 17 October.

#IndianRailways #IRCTC #PrivateTrains #TejasExpress #Trains https://t.co/dsy7AAgLVO https://t.co/oreV8N8rMI",complaint,0.742274463
"Indian Railways To Operate 100 Puja Specials For Howrah, Patna, Varanasi From 20 October https://t.co/qcL3iJcxim via @swarajyamag #IndianRailways #traintravel  #pujaspecial #COVID19 #bouncebackIndia #IndiaFightsCorona",complaint,0.709845006
"12138 PUNJAB MAIL schedule (time table), depart from station FIROZPUR CANT to C SHIVAJI MAH T #IndianRailways https://t.co/wy2Nfka18u",complaint,0.749904156
"12506 NORTH EAST EXP schedule (time table), depart from station ANAND VIHAR TRM to GUWAHATI #IndianRailways https://t.co/MmsvGalR5q",complaint,0.647333503
"11101 PUNE GWALIOR EXP schedule (time table), depart from station PUNE JN to GWALIOR #IndianRailways https://t.co/zi3jXtNmb0",complaint,0.551285625
"Traveling from Mumbai to Nashik by train costs Rs 25,000 per month? ðŸ§ðŸ˜³ Here's what the report says ðŸš‰ 

#Mumbai #Nashik #Maharashtra #IndianRailways 
https://t.co/HQ8RkUe4kn",complaint,0.983879983
"Keep social distance when in public places, to keep #Covid_19 distant from your place

#India #IndianRailways #Karnataka #IndiaFightsCOVID19 #CautionYesPanicNo #safety #safetravel #SocialDistancing https://t.co/sscjwcNgnX",complaint,0.933203995
"18463 PRASANTHI EXP schedule (time table), depart from station BHUBANESWAR to KSR BENGALURU #IndianRailways https://t.co/g0ywQ5n4Qb",complaint,0.739856243
"Railway Protection Force  busted a gang of six , who stole batteries from train coaches
#RPF #India #IndianRailways #Karnataka #IndiaFightsCOVID19 #Safety https://t.co/XlWXqD6CO8",complaint,0.865272701
"14320 BE INDB EXPRESS schedule (time table), depart from station BAREILLY to INDORE JN BG #IndianRailways https://t.co/pS18ppGHHa",complaint,0.615797043
"Well only 1 person said about how he will save the govt sectors from being sold to private companies.
We all know him as #Hypocrite

Regarding the selling of-
#IndianRailways (stations on sale)
#AirIndia (desperate buyouts)
#PSUs (employee capturing)
And making of 
#CentralVista",complaint,0.939616561
"18501 VSKP GIMB EXP schedule (time table), depart from station VISAKHAPATNAM to GANDHIDHAM BG #IndianRailways https://t.co/2TScaDRcwX",complaint,0.666981101
"13049 AMRITSAR EXP schedule (time table), depart from station HOWRAH JN to AMRITSAR JN #IndianRailways https://t.co/LqNc9OB9aF",complaint,0.621522427
"Over every mountain, there is always a path, although it may not be seen from the valley ..!! 

#PiyushGoyal #IndianRailways https://t.co/rfVL9I26Q4",complaint,0.737563789
"Leasing services between @irsdcinfo and a special purpose vehicle for is not exempted from #GST. @vandanaramnani1 brings us all the #exclusive details and more â¬‡ï¸ 

#IndianRailways @OfficialDMRC 

https://t.co/nLjHA6hSPX",complaint,0.941964865
"22814 PRDP SRC SF EXP schedule (time table), depart from station PARADIP to SANTRAGACHI JN #IndianRailways https://t.co/aggrd3N4Ha",complaint,0.758014202
"12969 CBE JAIPUR EXP schedule (time table), depart from station COIMBATORE JN to JAIPUR #IndianRailways https://t.co/IacCsUvCL6",complaint,0.584343135
"17420 VSG TPTY EXP schedule (time table), depart from station VASCO DA GAMA to TIRUPATI #IndianRailways https://t.co/C2uw2UTA7Y",complaint,0.639818013
"""India Dropped from Chabahar Rail Project, Experts Cite Iran-China Proximity | NewsClick"" https://t.co/ONxIY1B67W #indiachinastandoff #ChinaVsWorld #IndianRailways #ircon #Iran",complaint,0.969274879
"Iran separates India from Chahbahar rail project.

#IndianRailways  #IranDeal  #Iran

https://t.co/8joIz0YqG3",complaint,0.938118517
"12369 KUMBHA EXPRESS schedule (time table), depart from station HOWRAH JN to HARIDWAR JN #IndianRailways https://t.co/IGYVTJaukL",complaint,0.535264373
"Iran separates India from Chahbahar rail project.

#IndianRailways  #IranDeal  #Iran

https://t.co/qzJeH8Dzem",complaint,0.940993607
"12166 BSB LTT SUP EXP schedule (time table), depart from station VARANASI JN to LOKMANYATILAK T #IndianRailways https://t.co/qgr6vng4yo",complaint,0.697947562
"13281 NTSK  RJPB  EXP schedule (time table), depart from station NEW TINSUKIA JN to RAJENDRANAGAR T #IndianRailways https://t.co/D8zU8b6RxK",complaint,0.681888282
Now a days #IndianRailways have good facilities but I request you to look over the maintenance too. Implement fines for those who donâ€™t follow the rules and making the compartments dirty. Mainly TCâ€™s they are allowing everyone taking bribes from the passengers.,complaint,0.977089524
"Iran separates India from Chahbahar rail project.

#IndianRailways  #IranDeal  

https://t.co/qzJeH8Dzem",complaint,0.960330486
#Badarpur Junction in #Assam was a very critical #MeterGauge junction in the #NorthEastFrontier of #India. Tracks towards #Agartala and #Silchar onwards to #Manipur all bifurcated from here. Circa2012.. #IRFCA #IndianRailways https://t.co/oH9TDP1Han,complaint,0.888641357
"From foot operated flushes to ionised AC air, Railways customises coaches for post COVID times
#IndianRailways #Covid_19 
https://t.co/pVb6KyEcjl",complaint,0.596466064
"From foot operated flushes to ionised AC air, #Railways customises coaches for post COVID times 

#IndianRailways 
#COVID19 
#TRAVELAGAIN 

https://t.co/mHFnch5lhl",complaint,0.826570988
"22942 JAT INDB SF EXP schedule (time table), depart from station JAMMU TAWI to INDORE JN BG #IndianRailways https://t.co/zbtYmtcXpq",complaint,0.669744909
"12577 BAGMATI EXPRESS schedule (time table), depart from station DARBHANGA JN to MYSURU JN #IndianRailways https://t.co/la5kn9bVaC",complaint,0.585627496
"11010 SINHAGAD EXP schedule (time table), depart from station PUNE JN to C SHIVAJI MAH T #IndianRailways https://t.co/kHCd93mm9X",complaint,0.676530361
"16650 PARASURAM EXP schedule (time table), depart from station NAGERCOIL JN to MANGALURU CNTL #IndianRailways https://t.co/J9b9ULB0BO",complaint,0.636617362
"For the first time,the #IndianRailwaysÂ loaded special parcel train beyond the country borders to Benapole in Bangladesh with dry chillies from Reddipalem in Guntur District of Andhra Pradesh
@narendramodi @PiyushGoyal ðŸ‘ðŸ‘
#Transformingindia #NewIndia
https://t.co/X8ZZPNXbe2 https://t.co/TxTyLqvkb6",complaint,0.934178293
"16206 TALGUPPA EXP schedule (time table), depart from station MYSURU JN to TALGUPPA #IndianRailways https://t.co/4qBgy80tCs",complaint,0.61612916
#IndianRailways planning to launch 20 in-house innovations ranging from powerless water coolers to real-time CCTV monitoring &amp; printing of unreserved tickets through mobile apps testifies how focus on indigenous innovations can lead to #AatmanirbharBharat. https://t.co/oltI1nm8eD,not a complaint,0.646217525
"12466 INTERCITY EXP schedule (time table), depart from station JODHPUR JN to INDORE JN BG #IndianRailways https://t.co/EYFm3AUNVE",complaint,0.646641195
"14809 JSM JU EXPRESS schedule (time table), depart from station JAISALMER to JODHPUR JN #IndianRailways https://t.co/367kIigJja",complaint,0.574239314
"Make these simple habits that will protect you from  danger of getting infected by #Covid_19.
 
#India #IndianRailways #Karnataka #IndiaFightsCOVID19 #CautionYesPanicNo #safety #safercarsforindia #Masksâ€¦ https://t.co/cNEuxFURuF",complaint,0.819719851
"12589 GKP SC EXPRESS schedule (time table), depart from station GORAKHPUR JN to SECUNDERABAD JN #IndianRailways https://t.co/dI4xvGo4zB",complaint,0.598234653
